ParentID,SampleID,FromMachineID,ToMachineID
SBH421419,SBH421419_N0/SAL097075,1035,999
SBH421420,SBH421420,-1,1007
SBH421420,SBH421420,1007,1016
SBH421420,SBH421420,1016,1017
SBH421420,SBH421420,1017,1016
SBH421420,SBH421420,1016,1017
SBH421420,SBH421420,1017,1016
SBH421420,SBH421420,1016,1018
SBH421420,SBH421420,1018,995
SBH421420,SBH421420_N,995,1014
SBH421420,SBH421420_N,1014,997
SBH421420,SBH421420_N,997,990
SBH421420,SBH421420_N,990,997
SBH421420,SBH421420_N,997,1028
SBH421420,SBH421420_N,1028,997
SBH421420,SBH421420_N,997,998
SBH421420,SBH421420_N,998,997
SBH421420,SBH421420_N,997,1019
SBH421420,SBH421420_N/C,1019,1000
SBH421420,SBH421420_N/C,1000,999
SBH421420,SBH421420_N/C,999,1034
SBH421420,SBH421420_N/C,1034,999
SBH421420,SBH421420_N0/SAL097034,999,1004
SBH421420,SBH421420_N0/SAL097034,1004,1003
SBH421420,SBH421420_N0/SAL097034,1003,999
SBH421420,SBH421420_N0/SAL097034,999,1035
SBH421420,SBH421420_N0/SAL097034,1035,1030
SBH421420,SBH421420_N0/SAL097034,1030,1035
SBH421420,SBH421420_N0/SAL097034,1035,999
SBH421421,SBH421421,-1,1008
SBH421421,SBH421421,1008,1021
SBH421421,SBH421421,1021,1022
SBH421421,SBH421421,1022,1021
SBH421421,SBH421421,1021,1023
SBH421421,SBH421421,1023,996
SBH421421,SBH421421_N,996,1019
SBH421421,SBH421421_N,1019,997
SBH421421,SBH421421_N,997,990
SBH421421,SBH421421_N,990,997
SBH421421,SBH421421_N,997,1028
SBH421421,SBH421421_N,1028,997
SBH421421,SBH421421_N,997,998
SBH421421,SBH421421_N,998,997
SBH421421,SBH421421_N,997,1009
SBH421421,SBH421421_N/C,1009,1000
SBH421421,SBH421421_N/C,1000,999
SBH421421,SBH421421_N/C,999,1034
SBH421421,SBH421421_N/C,1034,999
SBH421421,SBH421421_N0/SAL097002,999,1004
SBH421421,SBH421421_N0/SAL097002,1004,1003
SBH421421,SBH421421_N0/SAL097002,1003,999
SBH421421,SBH421421_N0/SAL097002,999,1035
SBH421421,SBH421421_N0/SAL097002,1035,1030
SBH421421,SBH421421_N0/SAL097002,1030,1035
SBH421421,SBH421421_N0/SAL097002,1035,999
SBH421422,SBH421422,-1,1006
SBH421422,SBH421422,1006,1011
SBH421422,SBH421422,1011,1012
SBH421422,SBH421422,1012,1011
SBH421422,SBH421422,1011,1013
SBH421422,SBH421422,1013,994
SBH421422,SBH421422_D,994,1010
SBH421422,SBH421422_D,1010,997
SBH421422,SBH421422_D,997,993
SBH421422,SBH421422_D,993,997
SBH421422,SBH421422_D,997,1028
SBH421422,SBH421422_D,1028,997
SBH421422,SBH421422_D,997,998
SBH421422,SBH421422_D,998,997
SBH421422,SBH421422_D,997,1014
SBH421422,SBH421422_D/C,1014,1000
SBH421422,SBH421422_D/C,1000,999
SBH421422,SBH421422_D/C,999,1034
SBH421422,SBH421422_D/C,1034,999
SBH421422,SBH421422_D0/SAL097055,999,1004
SBH421422,SBH421422_D0/SAL097055,1004,1003
SBH421422,SBH421422_D0/SAL097055,1003,999
SBH421422,SBH421422_D0/SAL097055,999,1035
SBH421422,SBH421422_D0/SAL097055,1035,1030
SBH421422,SBH421422_D0/SAL097055,1030,1035
SBH421422,SBH421422_D0/SAL097055,1035,999
SBH421422,SBH421422_N,999,1009
SBH421422,SBH421422_N,1009,997
SBH421422,SBH421422_N,997,989
SBH421422,SBH421422_N,989,997
SBH421422,SBH421422_N,997,1028
SBH421422,SBH421422_N,1028,997
SBH421422,SBH421422_N,997,998
SBH421422,SBH421422_N,998,997
SBH421422,SBH421422_N,997,1009
SBH421422,SBH421422_N/C,1009,1000
SBH421422,SBH421422_N/C,1000,999
SBH421422,SBH421422_N/C,999,1034
SBH421422,SBH421422_N/C,1034,999
SBH421422,SBH421422_N0/SAL097054,999,1004
SBH421422,SBH421422_N0/SAL097054,1004,1003
SBH421422,SBH421422_N0/SAL097054,1003,999
SBH421422,SBH421422_N0/SAL097054,999,1035
SBH421422,SBH421422_N0/SAL097054,1035,1030
SBH421422,SBH421422_N0/SAL097054,1030,1035
SBH421422,SBH421422_N0/SAL097054,1035,999
SBH421423,SBH421423,-1,1006
SBH421423,SBH421423,1006,1011
SBH421423,SBH421423,1011,1012
SBH421423,SBH421423,1012,1011
SBH421423,SBH421423,1011,1013
SBH421423,SBH421423,1013,994
SBH421423,SBH421423_N,994,1009
SBH421423,SBH421423_N,1009,997
SBH421423,SBH421423_N,997,991
SBH421423,SBH421423_N,991,997
SBH421423,SBH421423_N,997,1028
SBH421423,SBH421423_N,1028,997
SBH421423,SBH421423_N,997,998
SBH421423,SBH421423_N,998,997
SBH421423,SBH421423_N,997,1019
SBH421423,SBH421423_N/C,1019,1000
SBH421423,SBH421423_N/C,1000,999
SBH421423,SBH421423_N/C,999,1034
SBH421423,SBH421423_N/C,1034,999
SBH421423,SBH421423_N0/SAL097004,999,1004
SBH421423,SBH421423_N0/SAL097004,1004,1003
SBH421423,SBH421423_N0/SAL097004,1003,999
SBH421423,SBH421423_N0/SAL097004,999,1035
SBH421423,SBH421423_N0/SAL097004,1035,1030
SBH421423,SBH421423_N0/SAL097004,1030,1035
SBH421423,SBH421423_N0/SAL097004,1035,999
SBH421424,SBH421424,-1,1006
SBH421424,SBH421424,1006,1011
SBH421424,SBH421424,1011,1012
SBH421424,SBH421424,1012,1011
SBH421424,SBH421424,1011,1013
SBH421424,SBH421424,1013,994
SBH421424,SBH421424_N,994,1009
SBH421424,SBH421424_N,1009,997
SBH421424,SBH421424_N,997,989
SBH421424,SBH421424_N,989,997
SBH421424,SBH421424_N,997,1028
SBH421424,SBH421424_N,1028,997
SBH421424,SBH421424_N,997,998
SBH421424,SBH421424_N,998,997
SBH421424,SBH421424_N,997,1019
SBH421424,SBH421424_N/C,1019,1000
SBH421424,SBH421424_N/C,1000,999
SBH421424,SBH421424_N/C,999,1034
SBH421424,SBH421424_N/C,1034,999
SBH421424,SBH421424_N0/SAL097010,999,1004
SBH421424,SBH421424_N0/SAL097010,1004,1003
SBH421424,SBH421424_N0/SAL097010,1003,999
SBH421424,SBH421424_N0/SAL097010,999,1035
SBH421424,SBH421424_N0/SAL097010,1035,1030
SBH421424,SBH421424_N0/SAL097010,1030,1035
SBH421424,SBH421424_N0/SAL097010,1035,999
SBH421425,SBH421425,-1,1008
SBH421425,SBH421425,1008,1021
SBH421425,SBH421425,1021,1022
SBH421425,SBH421425,1022,1021
SBH421425,SBH421425,1021,1023
SBH421425,SBH421425,1023,996
SBH421425,SBH421425_N,996,1019
SBH421425,SBH421425_N,1019,997
SBH421425,SBH421425_N,997,992
SBH421425,SBH421425_N,992,997
SBH421425,SBH421425_N,997,998
SBH421425,SBH421425_N/C,998,1000
SBH421425,SBH421425_N/C,1000,999
SBH421425,SBH421425_N/C,999,1034
SBH421425,SBH421425_N/C,1034,999
SBH421425,SBH421425_N0/SAL096997,999,1004
SBH421425,SBH421425_N0/SAL096997,1004,1003
SBH421425,SBH421425_N0/SAL096997,1003,999
SBH421425,SBH421425_N0/SAL096997,999,1035
SBH421425,SBH421425_N0/SAL096997,1035,1030
SBH421425,SBH421425_N0/SAL096997,1030,1035
SBH421425,SBH421425_N0/SAL096997,1035,999
SBH421426,SBH421426,-1,1008
SBH421426,SBH421426,1008,1021
SBH421426,SBH421426,1021,1022
SBH421426,SBH421426,1022,1021
SBH421426,SBH421426,1021,1023
SBH421426,SBH421426,1023,996
SBH421426,SBH421426_N,996,1019
SBH421426,SBH421426_N,1019,997
SBH421426,SBH421426_N,997,991
SBH421426,SBH421426_N,991,997
SBH421426,SBH421426_N,997,1028
SBH421426,SBH421426_N,1028,997
SBH421426,SBH421426_N,997,998
SBH421426,SBH421426_N,998,997
SBH421426,SBH421426_N,997,1019
SBH421426,SBH421426_N/C,1019,1000
SBH421426,SBH421426_N/C,1000,999
SBH421426,SBH421426_N/C,999,1034
SBH421426,SBH421426_N/C,1034,999
SBH421426,SBH421426_N0/SAL097093,999,1004
SBH421426,SBH421426_N0/SAL097093,1004,1003
SBH421426,SBH421426_N0/SAL097093,1003,999
SBH421426,SBH421426_N0/SAL097093,999,1035
SBH421426,SBH421426_N0/SAL097093,1035,1030
SBH421426,SBH421426_N0/SAL097093,1030,1035
SBH421426,SBH421426_N0/SAL097093,1035,999
SBH421427,SBH421427,-1,1008
SBH421427,SBH421427,1008,1021
SBH421427,SBH421427,1021,1022
SBH421427,SBH421427,1022,1021
SBH421427,SBH421427,1021,1022
SBH421427,SBH421427,1022,1021
SBH421427,SBH421427,1021,1023
SBH421427,SBH421427,1023,996
SBH421427,SBH421427_N,996,1019
SBH421427,SBH421427_N,1019,997
SBH421427,SBH421427_N,997,990
SBH421427,SBH421427_N,990,997
SBH421427,SBH421427_N,997,1028
SBH421427,SBH421427_N,1028,997
SBH421427,SBH421427_N,997,998
SBH421427,SBH421427_N,998,997
SBH421427,SBH421427_N,997,1010
SBH421427,SBH421427_N/C,1010,1000
SBH421427,SBH421427_N/C,1000,999
SBH421427,SBH421427_N/C,999,1034
SBH421427,SBH421427_N/C,1034,999
SBH421427,SBH421427_N0/SAL097039,999,1004
SBH421427,SBH421427_N0/SAL097039,1004,1003
SBH421427,SBH421427_N0/SAL097039,1003,999
SBH421427,SBH421427_N0/SAL097039,999,1035
SBH421427,SBH421427_N0/SAL097039,1035,1030
SBH421427,SBH421427_N0/SAL097039,1030,1035
SBH421427,SBH421427_N0/SAL097039,1035,999
SBH421428,SBH421428,-1,1007
SBH421428,SBH421428,1007,1016
SBH421428,SBH421428,1016,1017
SBH421428,SBH421428,1017,1016
SBH421428,SBH421428,1016,1018
SBH421428,SBH421428,1018,995
SBH421428,SBH421428_N,995,1014
SBH421428,SBH421428_N,1014,997
SBH421428,SBH421428_N,997,993
SBH421428,SBH421428_N,993,997
SBH421428,SBH421428_N,997,1028
SBH421428,SBH421428_N,1028,997
SBH421428,SBH421428_N,997,998
SBH421428,SBH421428_N,998,997
SBH421428,SBH421428_N,997,1019
SBH421428,SBH421428_N/C,1019,1000
SBH421428,SBH421428_N/C,1000,999
SBH421428,SBH421428_N/C,999,1034
SBH421428,SBH421428_N/C,1034,999
SBH421428,SBH421428_N0/SAL097041,999,1004
SBH421428,SBH421428_N0/SAL097041,1004,1003
SBH421428,SBH421428_N0/SAL097041,1003,999
SBH421428,SBH421428_N0/SAL097041,999,1035
SBH421428,SBH421428_N0/SAL097041,1035,1030
SBH421428,SBH421428_N0/SAL097041,1030,1035
SBH421428,SBH421428_N0/SAL097041,1035,999
SBH421429,SBH421429,-1,1006
SBH421429,SBH421429,1006,1011
SBH421429,SBH421429,1011,1012
SBH421429,SBH421429,1012,1011
SBH421429,SBH421429,1011,1013
SBH421429,SBH421429,1013,994
SBH421429,SBH421429_N,994,1009
SBH421429,SBH421429_N,1009,997
SBH421429,SBH421429_N,997,990
SBH421429,SBH421429_N,990,997
SBH421429,SBH421429_N,997,1028
SBH421429,SBH421429_N,1028,997
SBH421429,SBH421429_N,997,998
SBH421429,SBH421429_N,998,997
SBH421429,SBH421429_N,997,1014
SBH421429,SBH421429_N/C,1014,1000
SBH421429,SBH421429_N/C,1000,999
SBH421429,SBH421429_N/C,999,1034
SBH421429,SBH421429_N/C,1034,999
SBH421429,SBH421429_N0/SAL097095,999,1004
SBH421429,SBH421429_N0/SAL097095,1004,1003
SBH421429,SBH421429_N0/SAL097095,1003,999
SBH421429,SBH421429_N0/SAL097095,999,1035
SBH421429,SBH421429_N0/SAL097095,1035,1030
SBH421429,SBH421429_N0/SAL097095,1030,1035
SBH421429,SBH421429_N0/SAL097095,1035,999
SBH421430,SBH421430,-1,1007
SBH421430,SBH421430,1007,1016
SBH421430,SBH421430,1016,1017
SBH421430,SBH421430,1017,1016
SBH421430,SBH421430,1016,1018
SBH421430,SBH421430,1018,995
SBH421430,SBH421430_N,995,1014
SBH421430,SBH421430_N,1014,997
SBH421430,SBH421430_N,997,990
SBH421430,SBH421430_N,990,997
SBH421430,SBH421430_N,997,1028
SBH421430,SBH421430_N,1028,997
SBH421430,SBH421430_N,997,998
SBH421430,SBH421430_N,998,997
SBH421430,SBH421430_N,997,1009
SBH421430,SBH421430_N/C,1009,1000
SBH421430,SBH421430_N/C,1000,999
SBH421430,SBH421430_N/C,999,1034
SBH421430,SBH421430_N/C,1034,999
SBH421430,SBH421430_N0/SAL097048,999,1004
SBH421430,SBH421430_N0/SAL097048,1004,1003
SBH421430,SBH421430_N0/SAL097048,1003,999
SBH421430,SBH421430_N0/SAL097048,999,1035
SBH421430,SBH421430_N0/SAL097048,1035,1030
SBH421430,SBH421430_N0/SAL097048,1030,1035
SBH421430,SBH421430_N0/SAL097048,1035,999
SBH421431,SBH421431,-1,1008
SBH421431,SBH421431,1008,1021
SBH421431,SBH421431,1021,1022
SBH421431,SBH421431,1022,1021
SBH421431,SBH421431,1021,1022
SBH421431,SBH421431,1022,1021
SBH421431,SBH421431,1021,1023
SBH421431,SBH421431,1023,996
SBH421431,SBH421431_N,996,1019
SBH421431,SBH421431_N,1019,997
SBH421431,SBH421431_N,997,993
SBH421431,SBH421431_N,993,997
SBH421431,SBH421431_N,997,1028
SBH421431,SBH421431_N,1028,997
SBH421431,SBH421431_N,997,998
SBH421431,SBH421431_N,998,997
SBH421431,SBH421431_N,997,1014
SBH421431,SBH421431_N/C,1014,1000
SBH421431,SBH421431_N/C,1000,999
SBH421431,SBH421431_N/C,999,1034
SBH421431,SBH421431_N/C,1034,999
SBH421431,SBH421431_N0/SAL097017,999,1004
SBH421431,SBH421431_N0/SAL097017,1004,1003
SBH421431,SBH421431_N0/SAL097017,1003,999
SBH421431,SBH421431_N0/SAL097017,999,1035
SBH421431,SBH421431_N0/SAL097017,1035,1030
SBH421431,SBH421431_N0/SAL097017,1030,1035
SBH421431,SBH421431_N0/SAL097017,1035,999
SBH421432,SBH421432,-1,1006
SBH421432,SBH421432,1006,1011
SBH421432,SBH421432,1011,1012
SBH421432,SBH421432,1012,1011
SBH421432,SBH421432,1011,1013
SBH421432,SBH421432,1013,994
SBH421432,SBH421432_N,994,1009
SBH421432,SBH421432_N,1009,997
SBH421432,SBH421432_N,997,991
SBH421432,SBH421432_N,991,997
SBH421432,SBH421432_N,997,1028
SBH421432,SBH421432_N,1028,997
SBH421432,SBH421432_N,997,998
SBH421432,SBH421432_N,998,997
SBH421432,SBH421432_N,997,1009
SBH421432,SBH421432_N/C,1009,1000
SBH421432,SBH421432_N/C,1000,999
SBH421432,SBH421432_N/C,999,1034
SBH421432,SBH421432_N/C,1034,999
SBH421432,SBH421432_N0/SAL097042,999,1004
SBH421432,SBH421432_N0/SAL097042,1004,1003
SBH421432,SBH421432_N0/SAL097042,1003,999
SBH421432,SBH421432_N0/SAL097042,999,1035
SBH421432,SBH421432_N0/SAL097042,1035,1030
SBH421432,SBH421432_N0/SAL097042,1030,1035
SBH421432,SBH421432_N0/SAL097042,1035,999
SBH421433,SBH421433,-1,1006
SBH421433,SBH421433,1006,1011
SBH421433,SBH421433,1011,1012
SBH421433,SBH421433,1012,1011
SBH421433,SBH421433,1011,1013
SBH421433,SBH421433,1013,994
SBH421433,SBH421433_N,994,1009
SBH421433,SBH421433_N,1009,997
SBH421433,SBH421433_N,997,990
SBH421433,SBH421433_N,990,997
SBH421433,SBH421433_N,997,1028
SBH421433,SBH421433_N,1028,997
SBH421433,SBH421433_N,997,998
SBH421433,SBH421433_N,998,997
SBH421433,SBH421433_N,997,1009
SBH421433,SBH421433_N/C,1009,1000
SBH421433,SBH421433_N/C,1000,999
SBH421433,SBH421433_N/C,999,1034
SBH421433,SBH421433_N/C,1034,999
SBH421433,SBH421433_N0/SAL097084,999,1004
SBH421433,SBH421433_N0/SAL097084,1004,1003
SBH421433,SBH421433_N0/SAL097084,1003,999
SBH421433,SBH421433_N0/SAL097084,999,1035
SBH421433,SBH421433_N0/SAL097084,1035,1030
SBH421433,SBH421433_N0/SAL097084,1030,1035
SBH421433,SBH421433_N0/SAL097084,1035,999
SBH421434,SBH421434,-1,1006
SBH421434,SBH421434,1006,1011
SBH421434,SBH421434,1011,1012
SBH421434,SBH421434,1012,1011
SBH421434,SBH421434,1011,1013
SBH421434,SBH421434,1013,994
SBH421434,SBH421434_N,994,1009
SBH421434,SBH421434_N,1009,997
SBH421434,SBH421434_N,997,990
SBH421434,SBH421434_N,990,997
SBH421434,SBH421434_N,997,1028
SBH421434,SBH421434_N,1028,997
SBH421434,SBH421434_N,997,998
SBH421434,SBH421434_N,998,997
SBH421434,SBH421434_N,997,1019
SBH421434,SBH421434_N/C,1019,1000
SBH421434,SBH421434_N/C,1000,999
SBH421434,SBH421434_N/C,999,1034
SBH421434,SBH421434_N/C,1034,999
SBH421434,SBH421434_N0/SAL097031,999,1004
SBH421434,SBH421434_N0/SAL097031,1004,1003
SBH421434,SBH421434_N0/SAL097031,1003,999
SBH421434,SBH421434_N0/SAL097031,999,1035
SBH421434,SBH421434_N0/SAL097031,1035,1030
SBH421434,SBH421434_N0/SAL097031,1030,1035
SBH421434,SBH421434_N0/SAL097031,1035,999
SBH421435,SBH421435,-1,1008
SBH421435,SBH421435,1008,1021
SBH421435,SBH421435,1021,1022
SBH421435,SBH421435,1022,1021
SBH421435,SBH421435,1021,1023
SBH421435,SBH421435,1023,996
SBH421435,SBH421435_N,996,1019
SBH421435,SBH421435_N,1019,997
SBH421435,SBH421435_N,997,992
SBH421435,SBH421435_N,992,997
SBH421435,SBH421435_N,997,1028
SBH421435,SBH421435_N,1028,997
SBH421435,SBH421435_N,997,998
SBH421435,SBH421435_N,998,997
SBH421435,SBH421435_N,997,1014
SBH421435,SBH421435_N/C,1014,1000
SBH421435,SBH421435_N/C,1000,999
SBH421435,SBH421435_N/C,999,1034
SBH421435,SBH421435_N/C,1034,999
SBH421435,SBH421435_N0/SAL097049,999,1004
SBH421435,SBH421435_N0/SAL097049,1004,1003
SBH421435,SBH421435_N0/SAL097049,1003,999
SBH421435,SBH421435_N0/SAL097049,999,1035
SBH421435,SBH421435_N0/SAL097049,1035,1030
SBH421435,SBH421435_N0/SAL097049,1030,1035
SBH421435,SBH421435_N0/SAL097049,1035,999
SBH421436,SBH421436,-1,1006
SBH421436,SBH421436,1006,1011
SBH421436,SBH421436,1011,1012
SBH421436,SBH421436,1012,1011
SBH421436,SBH421436,1011,1013
SBH421436,SBH421436,1013,994
SBH421436,SBH421436_N,994,1009
SBH421436,SBH421436_N,1009,997
SBH421436,SBH421436_N,997,992
SBH421436,SBH421436_N,992,997
SBH421436,SBH421436_N,997,1028
SBH421436,SBH421436_N,1028,997
SBH421436,SBH421436_N,997,998
SBH421436,SBH421436_N,998,997
SBH421436,SBH421436_N,997,1014
SBH421436,SBH421436_N/C,1014,1000
SBH421436,SBH421436_N/C,1000,999
SBH421436,SBH421436_N/C,999,1034
SBH421436,SBH421436_N/C,1034,999
SBH421436,SBH421436_N0/SAL097015,999,1004
SBH421436,SBH421436_N0/SAL097015,1004,1003
SBH421436,SBH421436_N0/SAL097015,1003,999
SBH421436,SBH421436_N0/SAL097015,999,1035
SBH421436,SBH421436_N0/SAL097015,1035,1030
SBH421436,SBH421436_N0/SAL097015,1030,1035
SBH421436,SBH421436_N0/SAL097015,1035,999
SBH421437,SBH421437,-1,1006
SBH421437,SBH421437,1006,1011
SBH421437,SBH421437,1011,1012
SBH421437,SBH421437,1012,1011
SBH421437,SBH421437,1011,1013
SBH421437,SBH421437,1013,994
SBH421437,SBH421437_N,994,1009
SBH421437,SBH421437_N,1009,997
SBH421437,SBH421437_N,997,990
SBH421437,SBH421437_N,990,997
SBH421437,SBH421437_N,997,1028
SBH421437,SBH421437_N,1028,997
SBH421437,SBH421437_N,997,998
SBH421437,SBH421437_N,998,997
SBH421437,SBH421437_N,997,1009
SBH421437,SBH421437_N/C,1009,1000
SBH421437,SBH421437_N/C,1000,999
SBH421437,SBH421437_N/C,999,1034
SBH421437,SBH421437_N/C,1034,999
SBH421437,SBH421437_N0/SAL097059,999,1004
SBH421437,SBH421437_N0/SAL097059,1004,1003
SBH421437,SBH421437_N0/SAL097059,1003,999
SBH421437,SBH421437_N0/SAL097059,999,1035
SBH421437,SBH421437_N0/SAL097059,1035,1030
SBH421437,SBH421437_N0/SAL097059,1030,1035
SBH421437,SBH421437_N0/SAL097059,1035,999
SBH421438,SBH421438,-1,1008
SBH421438,SBH421438,1008,1021
SBH421438,SBH421438,1021,1022
SBH421438,SBH421438,1022,1021
SBH421438,SBH421438,1021,1023
SBH421438,SBH421438,1023,996
SBH421438,SBH421438_N,996,1019
SBH421438,SBH421438_N,1019,997
SBH421438,SBH421438_N,997,990
SBH421438,SBH421438_N,990,997
SBH421438,SBH421438_N,997,1028
SBH421438,SBH421438_N,1028,997
SBH421438,SBH421438_N,997,998
SBH421438,SBH421438_N,998,997
SBH421438,SBH421438_N,997,1019
SBH421438,SBH421438_N/C,1019,1000
SBH421438,SBH421438_N/C,1000,999
SBH421438,SBH421438_N/C,999,1034
SBH421438,SBH421438_N/C,1034,999
SBH421438,SBH421438_N0/SAL097028,999,1004
SBH421438,SBH421438_N0/SAL097028,1004,1003
SBH421438,SBH421438_N0/SAL097028,1003,999
SBH421438,SBH421438_N0/SAL097028,999,1035
SBH421438,SBH421438_N0/SAL097028,1035,1030
SBH421438,SBH421438_N0/SAL097028,1030,1035
SBH421438,SBH421438_N0/SAL097028,1035,999
SBH421439,SBH421439,-1,1007
SBH421439,SBH421439,1007,1016
SBH421439,SBH421439,1016,1017
SBH421439,SBH421439,1017,1016
SBH421439,SBH421439,1016,1018
SBH421439,SBH421439,1018,995
SBH421439,SBH421439_N,995,1014
SBH421439,SBH421439_N,1014,997
SBH421439,SBH421439_N,997,992
SBH421439,SBH421439_N,992,997
SBH421439,SBH421439_N,997,1028
SBH421439,SBH421439_N,1028,997
SBH421439,SBH421439_N,997,998
SBH421439,SBH421439_N,998,997
SBH421439,SBH421439_N,997,1009
SBH421439,SBH421439_N/C,1009,1000
SBH421439,SBH421439_N/C,1000,999
SBH421439,SBH421439_N/C,999,1034
SBH421439,SBH421439_N/C,1034,999
SBH421439,SBH421439_N0/SAL097051,999,1004
SBH421439,SBH421439_N0/SAL097051,1004,1003
SBH421439,SBH421439_N0/SAL097051,1003,999
SBH421439,SBH421439_N0/SAL097051,999,1035
SBH421439,SBH421439_N0/SAL097051,1035,1030
SBH421439,SBH421439_N0/SAL097051,1030,1035
SBH421439,SBH421439_N0/SAL097051,1035,999
SBH421440,SBH421440,-1,1008
SBH421440,SBH421440,1008,1021
SBH421440,SBH421440,1021,1022
SBH421440,SBH421440,1022,1021
SBH421440,SBH421440,1021,1023
SBH421440,SBH421440,1023,996
SBH421440,SBH421440_N,996,1019
SBH421440,SBH421440_N,1019,997
SBH421440,SBH421440_N,997,992
SBH421440,SBH421440_N,992,997
SBH421440,SBH421440_N,997,1028
SBH421440,SBH421440_N,1028,997
SBH421440,SBH421440_N,997,998
SBH421440,SBH421440_N,998,997
SBH421440,SBH421440_N,997,1019
SBH421440,SBH421440_N/C,1019,1000
SBH421440,SBH421440_N/C,1000,999
SBH421440,SBH421440_N/C,999,1034
SBH421440,SBH421440_N/C,1034,999
SBH421440,SBH421440_N0/SAL097068,999,1004
SBH421440,SBH421440_N0/SAL097068,1004,1003
SBH421440,SBH421440_N0/SAL097068,1003,999
SBH421440,SBH421440_N0/SAL097068,999,1035
SBH421440,SBH421440_N0/SAL097068,1035,1030
SBH421440,SBH421440_N0/SAL097068,1030,1035
SBH421440,SBH421440_N0/SAL097068,1035,999
SBH421441,SBH421441,-1,1007
SBH421441,SBH421441,1007,1016
SBH421441,SBH421441,1016,1017
SBH421441,SBH421441,1017,1016
SBH421441,SBH421441,1016,1018
SBH421441,SBH421441,1018,995
SBH421441,SBH421441_N,995,1014
SBH421441,SBH421441_N,1014,997
SBH421441,SBH421441_N,997,991
SBH421441,SBH421441_N,991,997
SBH421441,SBH421441_N,997,1028
SBH421441,SBH421441_N,1028,997
SBH421441,SBH421441_N,997,998
SBH421441,SBH421441_N/C,998,1000
SBH421441,SBH421441_N/C,1000,999
SBH421441,SBH421441_N/C,999,1034
SBH421441,SBH421441_N/C,1034,999
SBH421441,SBH421441_N0/SAL096991,999,1004
SBH421441,SBH421441_N0/SAL096991,1004,1003
SBH421441,SBH421441_N0/SAL096991,1003,999
SBH421441,SBH421441_N0/SAL096991,999,1035
SBH421441,SBH421441_N0/SAL096991,1035,1030
SBH421441,SBH421441_N0/SAL096991,1030,1035
SBH421441,SBH421441_N0/SAL096991,1035,999
SBH421442,SBH421442,-1,1007
SBH421442,SBH421442,1007,1016
SBH421442,SBH421442,1016,1017
SBH421442,SBH421442,1017,1016
SBH421442,SBH421442,1016,1018
SBH421442,SBH421442,1018,995
SBH421442,SBH421442_N,995,1014
SBH421442,SBH421442_N,1014,997
SBH421442,SBH421442_N,997,992
SBH421442,SBH421442_N,992,997
SBH421442,SBH421442_N,997,1028
SBH421442,SBH421442_N,1028,997
SBH421442,SBH421442_N,997,998
SBH421442,SBH421442_N/C,998,1000
SBH421442,SBH421442_N/C,1000,999
SBH421442,SBH421442_N/C,999,1034
SBH421442,SBH421442_N/C,1034,999
SBH421442,SBH421442_N0/SAL097120,999,1004
SBH421442,SBH421442_N0/SAL097120,1004,1003
SBH421442,SBH421442_N0/SAL097120,1003,999
SBH421442,SBH421442_N0/SAL097120,999,1035
SBH421442,SBH421442_N0/SAL097120,1035,1030
SBH421442,SBH421442_N0/SAL097120,1030,1035
SBH421442,SBH421442_N0/SAL097120,1035,999
SBH421443,SBH421443,-1,1007
SBH421443,SBH421443,1007,1016
SBH421443,SBH421443,1016,1017
SBH421443,SBH421443,1017,1016
SBH421443,SBH421443,1016,1018
SBH421443,SBH421443,1018,995
SBH421443,SBH421443_N,995,1014
SBH421443,SBH421443_N,1014,997
SBH421443,SBH421443_N,997,992
SBH421443,SBH421443_N,992,997
SBH421443,SBH421443_N,997,1028
SBH421443,SBH421443_N,1028,997
SBH421443,SBH421443_N,997,998
SBH421443,SBH421443_N/C,998,1000
SBH421443,SBH421443_N/C,1000,999
SBH421443,SBH421443_N/C,999,1034
SBH421443,SBH421443_N/C,1034,999
SBH421443,SBH421443_N0/SAL097113,999,1004
SBH421443,SBH421443_N0/SAL097113,1004,1003
SBH421443,SBH421443_N0/SAL097113,1003,999
SBH421443,SBH421443_N0/SAL097113,999,1035
SBH421443,SBH421443_N0/SAL097113,1035,1030
SBH421443,SBH421443_N0/SAL097113,1030,1035
SBH421443,SBH421443_N0/SAL097113,1035,999
SBH421443,SBH421443_N0/SAL097113,999,1003
SBH421443,SBH421443_N0/SAL097113,1003,999
SBH421443,SBH421443_N0/SAL097113,999,1035
SBH421443,SBH421443_N0/SAL097113,1035,1030
SBH421443,SBH421443_N0/SAL097113,1030,1035
SBH421443,SBH421443_N0/SAL097113,1035,999
SBH421444,SBH421444,-1,1007
SBH421444,SBH421444,1007,1016
SBH421444,SBH421444,1016,1017
SBH421444,SBH421444,1017,1016
SBH421444,SBH421444,1016,1018
SBH421444,SBH421444,1018,995
SBH421444,SBH421444_N,995,1014
SBH421444,SBH421444_N,1014,997
SBH421444,SBH421444_N,997,992
